---
料理
料理-中間素材
シルクの布束,1,織布,裁縫_5.0,スパイダー シルクx3
強化糸,1,織布,裁縫_6.0,綿の糸x3
動物のなめし革,1,織布,裁縫_7.0,動物の生皮/なめし液
弦,2,洋裁,裁縫_8.0,動物のなめし革
ストラップ,3,洋裁,裁縫_10.0,動物のなめし革/強化糸
輪ゴム,10,洋裁,裁縫_11.0,ゴム板/接着剤
竜のなめし革,1,織布,裁縫_15.0,竜の皮/なめし液
靴底,1,洋裁,裁縫_16.0,ゴム板/コットンの布束
パーチメント スクロール,1,織布,裁縫_17.0,動物の生皮/なめし液/カッパー ナイフ,,5
ハードストラップ,3,洋裁,裁縫_20.0,動物のなめし革/樹脂
ヴェラム スクロール,1,織布,裁縫_22.0,竜の皮/なめし液/カッパー ナイフ,,5
強化布,1,織布,裁縫_40.0,コットンの布束/針金
コットンのシート,1,織布,裁縫_40.0,コットンの布束x12/強化糸x6
シルクのシート,1,織布,裁縫_45.0,シルクの布束x12/強化糸x6
ベルト,1,洋裁,裁縫_50.0,ヘビの抜け殻/鉄の棒
花柄のシート,1,洋裁,裁縫_50.0,シルクの布束x12/強化糸x6/綿の糸x12
畳,1,洋裁,裁縫_55.0,わらx20/強化糸x6
ラーナの糸,1,織布,裁縫_70.0,ラーナ ファイバーx5
フューチャー クロース,1,織布,裁縫_71.0,ノア ストリングx3
裁縫-裁縫レシピ
裁縫-包帯
コットン バンデージ,3,洋裁,裁縫_0.0,コットンの布束
シルク バンデージ,3,洋裁,裁縫_10.0,シルクの布束
ファイン シルク バンデージ,1,洋裁,裁縫_28.0,ファイン スパイダー シルク
マグネット バンデージ,3,洋裁,裁縫_35.0,シルクの布束/マグネタイト
裁縫-クロース防具
クロース キャップ,1,洋裁,裁縫_4.0,コットンの布束x3
クロース シューズ,1,洋裁,裁縫_4.5,コットンの布束x3
クロース グローブ,1,洋裁,裁縫_5.0,コットンの布束x4
クロース パンツ,1,洋裁,裁縫_5.5,コットンの布束x5
クロース シャツ,1,洋裁,裁縫_6.0,コットンの布束x5
クロース ブーツ,1,洋裁,裁縫_8.0,コットンの布束x5
クロース ミトン,1,洋裁,裁縫_8.5,コットンの布束x6
クロース ローブ,1,洋裁,裁縫_10.0,コットンの布束x3
裁縫-シルク防具
シルク キャップ,1,洋裁,裁縫_5.0,シルクの布束x3
シルク シューズ,1,洋裁,裁縫_5.5,シルクの布束x3
シルク グローブ,1,洋裁,裁縫_6.0,シルクの布束x4
シルク パンツ,1,洋裁,裁縫_6.5,シルクの布束x5
シルク シャツ,1,洋裁,裁縫_7.0,シルクの布束x5
シルク ブーツ,1,洋裁,裁縫_11.0,シルクの布束x5
シルク ミトン,1,洋裁,裁縫_11.5,シルクの布束x6
シルク ローブ,1,洋裁,裁縫_13.0,シルクの布束x3
裁縫-サンタギガース防具
サンタ ギガース キャップ,1,洋裁,裁縫_6.0,コットンの布束x2/シルクの布束/綿の糸x2/ハードストラップx3/強化布
サンタ ギガース シューズ,1,洋裁,裁縫_6.5,コットンの布束/シルクの布束/綿の糸x2/ハードストラップx2/靴底x2
サンタ ギガース グローブ,1,洋裁,裁縫_7.0,コットンの布束/シルクの布束/綿の糸x2/ハードストラップx2/輪ゴムx2
サンタ ギガース パンツ,1,洋裁,裁縫_7.5,コットンの布束x3/シルクの布束x2/綿の糸x3/ハードストラップx4/ベルトx2
サンタ ギガース シャツ,1,洋裁,裁縫_8.0,コットンの布束x3/シルクの布束x2/綿の糸x4/ハードストラップx5/弦x4
裁縫-レザー防具
レザー シールド,1,洋裁,裁縫_15.5,動物のなめし革x6
レザー フェイスガード,1,洋裁,裁縫_16.0,動物のなめし革x3/クロース キャップ
レザー プロテクター,1,洋裁,裁縫_16.5,動物のなめし革x3/コットンの布束
レザー ショルダー,1,洋裁,裁縫_17.0,動物のなめし革x3/コットンの布束
レザー グローブ,1,洋裁,裁縫_18.0,動物のなめし革x4/クロース グローブ
レザー チュニック,1,洋裁,裁縫_18.5,動物のなめし革x5/クロース シャツ
レザー パンツ,1,洋裁,裁縫_20.0,動物のなめし革x5/クロース パンツ
レザー ブーツ,1,洋裁,裁縫_20.5,動物のなめし革x4/クロース シューズ
裁縫-バレンタイン防具
ギリ スタイリッシュ レザー ビスチェ,1,洋裁,裁縫_30.0,動物のなめし革x3/竜のなめし革/合成繊維シート/愛のかけらx5,※NG成功
ラブ スタイリッシュ レザー ビスチェ,1,洋裁,裁縫_30.0,動物のなめし革x3/竜のなめし革/合成繊維シート/愛のかけらx5,※HG成功 (特殊条件OP)
ギリ スタイリッシュ レザー ショーツ,1,洋裁,裁縫_30.0,動物のなめし革x3/竜のなめし革/合成繊維シート/愛のかけらx5,※NG成功
ラブ スタイリッシュ レザー ショーツ,1,洋裁,裁縫_30.0,動物のなめし革x3/竜のなめし革/合成繊維シート/愛のかけらx5,※HG成功 (特殊条件OP)
裁縫-ドラゴン防具
ドラゴン フェイスガード,1,洋裁,裁縫_30.0,竜のなめし革x3/クロース キャップ
ドラゴン ショルダー,1,洋裁,裁縫_31.0,竜のなめし革x3/コットンの布束
ドラゴン プロテクター,1,洋裁,裁縫_31.5,竜のなめし革x3/コットンの布束
ドラゴン シールド,1,洋裁,裁縫_31.5,竜のなめし革x6
ドラゴン グローブ,1,洋裁,裁縫_32.0,竜のなめし革x4/クロース グローブ
ドラゴン チュニック,1,洋裁,裁縫_32.5,竜のなめし革x5/クロース シャツ
ドラゴン パンツ,1,洋裁,裁縫_34.0,竜のなめし革x5/クロース パンツ
ドラゴン ブーツ,1,洋裁,裁縫_34.5,竜のなめし革x4/クロース シューズ
裁縫-ヴァンパイア防具
ブラムストーカー ハット,1,洋裁,裁縫_55.0,秘伝の本［ブラムストーカー］/シルク キャップ/強化布x4
ブラムストーカー ローブ,1,洋裁,裁縫_55.0,秘伝の本［ブラムストーカー］/シルク ローブ/ベルトx4/強化布x2/金箔/ストラップx2
ブラムストーカー グローブ,1,洋裁,裁縫_55.0,秘伝の本［ブラムストーカー］/レザー グローブ/ハードストラップx8
ブラムストーカー ブーツ,1,洋裁,裁縫_55.0,秘伝の本［ブラムストーカー］/レザー ブーツ/ハードストラップx4
カーミラ ヘアバンド,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x2/ストラップx2
カーミラ コルセット,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x4/シルクの布束x4/動物のなめし革/強化糸x4
カーミラ ぺチスカート,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x4/ベルト/シルクの布束x4
カーミラ グローブ,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x4/シルクの布束
カーミラ シューズ,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/シルク シューズ/合成繊維シートx2/動物のなめし革
望月のヘッドドレス,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x2/ストラップx2/ガーネットx2
漆黒の舞姫,1,洋裁,裁縫_55.0,秘伝の本［カーミラ］/強化布x2/ストラップx2
裁縫-マブ防具
マブ フード,1,洋裁,裁縫_60.0,シルクの布束/マブの生地x2/スカルパスの頭蓋骨
マブ グローブ,1,洋裁,裁縫_61.0,シルクの布束/マブの生地x2
マブ ブーツ,1,洋裁,裁縫_62.0,シルクの布束/マブの生地x2
マブ ローブ,1,洋裁,裁縫_63.0,シルクの布束x2/マブの生地x4/スカルパスの頭蓋骨x5/グレイブンの牙x8
裁縫-大正装備
撫子の振袖,1,洋裁,裁縫_65.0,秘伝の本［撫子］/クロース ローブ/強化布x2/強化糸x2/シルクの布束x4/金箔
撫子の編靴,1,洋裁,裁縫_65.0,秘伝の本［撫子］/レザー ブーツ/強化布x2/強化糸x2
撫子の巾着,1,洋裁,裁縫_65.0,秘伝の本［撫子］/ハードストラップ/強化布x2
大和の兜,1,洋裁,裁縫_70.0,秘伝の本［大和］/スチール プレートベースx4/コットンの布束x2
大和の羽織,1,洋裁,裁縫_70.0,秘伝の本［大和］/クロース ローブ/スチール プレートベースx6/動物のなめし革x4/金箔
大和の手甲,1,洋裁,裁縫_70.0,秘伝の本［大和］/動物のなめし革x2/ストラップx4
大和の足袋,1,洋裁,裁縫_70.0,秘伝の本［大和］/クロース シューズ/わらx50/動物のなめし革x4
赤ふんどし,1,洋裁,裁縫_81.0,秘伝の本［大和］/強化布/ハードストラップx18
裁縫-スカウト装備
スカウト ヘルメット,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/クロース キャップ/動物のなめし革x8
スカウト チュニック,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/クロース シャツ/動物のなめし革x10
スカウト パンツ,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/クロース パンツ/ベルトx3/動物のなめし革x9
スカウト グローブ,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/クロース グローブ/動物のなめし革x5
スカウト ブーツ,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/クロース シューズ/ベルトx8/動物のなめし革x4
スカウト ショルダー,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/動物のなめし革x8/コットンの布束x2
スカウト プロテクター,1,洋裁,裁縫_65.0,秘伝の本［スカウト］/動物のなめし革x8/コットンの布束x2
裁縫-隠密装備
虎の股引,1,洋裁,裁縫_65.0,秘伝の本［隠密］/クロース パンツ/動物のなめし革x10
豹柄の腰巻き,1,洋裁,裁縫_65.0,秘伝の本［隠密］/強化布/ベルト/動物のなめし革
裁縫-シルフィード装備
風の羽根帽子,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x4/ビークの大羽根x6/ゴールドインゴット
風の羽根冠,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x2/ビークの羽根x16/ゴールドインゴット/シルバーインゴット
風の服,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x6/合成繊維シート/ゴールドインゴット
風の手袋,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x4/合成繊維シート/ゴールドインゴット
風のスカート,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x5/合成繊維シート/ゴールドインゴット
風の靴,1,洋裁,裁縫_70.0,秘伝の本［シルフ］/シルクの布束x4/合成繊維シート/ゴールドインゴット
裁縫-ハイキャスター防具
ハイキャスター ヘッドバンド,1,洋裁,裁縫_68.0,フラックス ヤーン/プラント ファイバーx3
ハイキャスター ミトン,1,洋裁,裁縫_69.0,輪ゴムx2/プラント ファイバーx2
ハイキャスター ブーツ,1,洋裁,裁縫_70.0,靴底x2/強化糸x2/プラント ファイバーx3
ハイキャスター ローブ,1,洋裁,裁縫_71.0,シルクの布束x2/プラント ファイバーx5/ベルト
裁縫-スタイリッシュレザー防具
スタイリッシュ レザー グローブ,1,洋裁,裁縫_75.0,動物のなめし革x4/竜のなめし革/合成繊維シート
スタイリッシュ レザー フェイスガード,1,洋裁,裁縫_77.0,動物のなめし革x3/竜のなめし革/合成繊維シート
スタイリッシュ レザー ブーツ,1,洋裁,裁縫_79.0,動物のなめし革x4/竜のなめし革/合成繊維シート
スタイリッシュ レザー ショーツ,1,洋裁,裁縫_81.0,動物のなめし革x5/竜のなめし革x2/合成繊維シートx2
スタイリッシュ レザー ビスチェ,1,洋裁,裁縫_83.0,動物のなめし革x5/竜のなめし革x2/合成繊維シートx2
裁縫-スタイリッシュクロース防具
スタイリッシュ クロース シューズ,1,洋裁,裁縫_81.0,コットンの布束/シルクの布束x3/動物のなめし革x2/靴底x2
スタイリッシュ クロース パンツ,1,洋裁,裁縫_82.0,コットンの布束x3/シルクの布束x4/動物のなめし革/弦x4
スタイリッシュ クロース グローブ,1,洋裁,裁縫_83.0,コットンの布束/シルクの布束x3/動物のなめし革/強化布x2
スタイリッシュ クロース シャツ,1,洋裁,裁縫_84.0,コットンの布束x3/シルクの布束x4/動物のなめし革/弦x4
スタイリッシュ クロース キャップ,1,洋裁,裁縫_85.0,コットンの布束x2/シルクの布束x3/動物のなめし革/強化布x2
裁縫-ファインシルク防具
ファイン シルク フード,1,洋裁,裁縫_83.0,ファイン スパイダー シルクx4/強化糸x2/金箔x2
ファイン シルク ローブ,1,洋裁,裁縫_86.0,ファイン スパイダー シルクx9/強化糸x4/強化布x2/アクアマリン/金箔x4
ファイン シルク ブーツ,1,洋裁,裁縫_84.0,ファイン スパイダー シルクx6/強化糸x2/金箔x2/靴底x2
裁縫-守人防具
守人の籠手,1,洋裁,裁縫_65.0,アイアン プレートベースx4/レザー グローブ/ソウル オブ ヤマト/強化糸x2/強化布x2,※要レシピ(NPC販売物/闇商人)
守人の脛当,1,洋裁,裁縫_66.0,アイアン プレートベースx4/レザー ブーツ/ソウル オブ ヤマト/強化糸x2/強化布x2,※要レシピ(NPC販売物/闇商人)
守人の鉢金,1,洋裁,裁縫_67.0,アイアン プレートベース/レザー フェイスガード/ソウル オブ ヤマト/強化糸x2/ハードストラップx2,※要レシピ(NPC販売物/闇商人)
守人の肩当,1,洋裁,裁縫_68.0,アイアン プレートベースx4/レザー ショルダー/ソウル オブ ヤマト/強化糸x2,※要レシピ(NPC販売物/闇商人)
守人の腰当,1,洋裁,裁縫_69.0,アイアン プレートベースx4/レザー プロテクター/ソウル オブ ヤマト/強化糸x2,※要レシピ(NPC販売物/闇商人)
守人の袴,1,洋裁,裁縫_70.0,アイアン プレートベースx4/レザー パンツ/ソウル オブ ヤマト/強化糸x2/鉄の鎖x3/強化布x4,※要レシピ(NPC販売物/闇商人)
守人の胸当,1,洋裁,裁縫_71.0,アイアン プレートベースx4/レザー チュニック/ソウル オブ ヤマト/強化糸x2/鉄の鎖x4/強化布x2,※要レシピ(NPC販売物/闇商人)
裁縫-風雲防具
風雲の手套,1,洋裁,裁縫_84.0,ファイン スパイダー シルクx4/強化糸x4/輪ゴムx2/ソウル オブ シルクロード/合成繊維シート,※要レシピ(NPC販売物/闇商人)
風雲の靴,1,洋裁,裁縫_85.0,ファイン スパイダー シルクx4/強化糸x2/靴底x2/ソウル オブ シルクロード/合成繊維シート,※要レシピ(NPC販売物/闇商人)
風雲の道着,1,洋裁,裁縫_86.0,ファイン スパイダー シルクx9/強化糸x8/強化布x2/ソウル オブ シルクロード/合成繊維シートx2,※要レシピ(NPC販売物/闇商人)
裁縫-キュート クロース 防具
キュート クロース グローブ,1,洋裁,裁縫_86.0,フィー・ヌィの花粉/シルクの布束x4/強化糸x2
キュート クロース シューズ,1,洋裁,裁縫_87.0,フィー・ヌィの花粉/シルクの布束x4/強化糸x2/靴底x2
キュート クロース キャップ,1,洋裁,裁縫_88.0,フィー・ヌィの花粉/シルクの布束x5/強化糸x2
キュート クロース サロペット,1,洋裁,裁縫_89.0,フィー・ヌィの花粉/シルクの布束x10/ベルトx2/針金x4/動物のなめし革x2/強化糸x2
裁縫-ドラゴン スケール 防具
ドラゴン スケール ヘルメット,1,洋裁,裁縫_85.0,ドラゴン フェイスガード/千年竜の鱗/強化糸x2/ゴールドインゴットx2
ドラゴン スケール アーマー,1,洋裁,裁縫_85.0,ドラゴン チュニック/千年竜の鱗/強化糸x4/ゴールドインゴットx2
ドラゴン スケール グローブ,1,洋裁,裁縫_85.0,ドラゴン グローブ/千年竜の鱗/強化糸x2/ゴールドインゴット
ドラゴン スケール レギング,1,洋裁,裁縫_85.0,ドラゴン パンツ/千年竜の鱗/強化糸x4/ゴールドインゴット/ベルト
ドラゴン スケール ブーツ,1,洋裁,裁縫_85.0,ドラゴン ブーツ/千年竜の鱗/強化糸x2/ゴールドインゴット
裁縫-カオス
カオス バンデージ,30,洋裁,裁縫_60.0,カオスの布束
カオス キャップ,1,洋裁,裁縫_80.0,カオスの布束
カオス シャツ,1,洋裁,裁縫_80.0,カオスの布束x2
カオス グローブ,1,洋裁,裁縫_80.0,カオスの布束
カオス パンツ,1,洋裁,裁縫_80.0,カオスの布束x2
カオス シューズ,1,洋裁,裁縫_80.0,カオスの布束
カオス フード,1,洋裁,裁縫_80.0,カオスの布束/カオスのなめし革
カオス ローブ,1,洋裁,裁縫_80.0,カオスの布束x2/カオスのなめし革
カオス ミトン,1,洋裁,裁縫_80.0,カオスの布束/カオスのなめし革
カオス ブーツ,1,洋裁,裁縫_80.0,カオスの布束/カオスのなめし革
カオス レザー シールド,1,洋裁,裁縫_80.0,カオスのなめし革x2/弦
カオス レザー フェイスガード,1,洋裁,裁縫_90.0,カオスのなめし革
カオス レザー チュニック,1,洋裁,裁縫_90.0,カオスのなめし革x2
カオス レザー グローブ,1,洋裁,裁縫_90.0,カオスのなめし革
カオス レザー パンツ,1,洋裁,裁縫_90.0,カオスのなめし革x2
カオス レザー ブーツ,1,洋裁,裁縫_90.0,カオスのなめし革
ノーザン ゲートキーパー レッグガード,1,洋裁,裁縫_90.0,異形の皮/カオスのなめし革x7/コットン ファイバーx28/強化糸x7
イースタン ゲートキーパー シューズ,1,洋裁,裁縫_90.0,狂車の欠片/カオスのなめし革x10/靴底x2/ハードストラップx2
裁縫-カジュアル
浴衣,1,洋裁,裁縫_15.0,コットンの布束x7
ヘア リボン,1,洋裁,裁縫_40.0,ストラップ/シルクの布束/綿の糸
小さなリュックサック,1,洋裁,裁縫_45.0,動物のなめし革x4/ベルトx2
胸リボン,1,洋裁,裁縫_46.0,ストラップ/シルクの布束/針金
黒い眼帯,1,洋裁,裁縫_51.0,強化布/輪ゴムx2/ストラップ
ミニスカート,1,洋裁,裁縫_55.0,強化布/ベルト
スイート スカート,1,洋裁,裁縫_60.0,強化布/ベルト/合成繊維シート/シルクの布束x3,※要レシピ(錬金の森第六弾)
スイート スカート カラー,1,洋裁,裁縫_60.0,強化布/ベルト/合成繊維シート/シルクの布束x3,※要レシピ(錬金の森第六弾)
キマイラ パペット,1,洋裁,裁縫_60.0,強化布x3/ハードストラップx2/シルクの布束x4/合成繊維シート/コットン ファイバーx10,※要レシピ(錬金の森Fancy)
ファンシー キマイラ ヘッド,1,洋裁,裁縫_60.0,強化布/ハードストラップx2/シルクの布束x2/合成繊維シートx2,※要レシピ(錬金の森Fancy)
革の水筒,1,洋裁,裁縫_60.0,動物のなめし革x4/強化布/ハードストラップ/強化糸x3/竹筒,※要レシピ(錬金の森Light)
スイムスーツ,1,洋裁,裁縫_61.0,バルドスの髭x2/シルクの布束/針金
うんち眼帯,1,洋裁,裁縫_62.0,強化布/輪ゴムx2/ストラップ/綿の糸x5
ドクロ眼帯,1,洋裁,裁縫_62.0,強化布/輪ゴムx2/ストラップ/綿の糸x5
ハートの眼帯,1,洋裁,裁縫_62.0,強化布/輪ゴムx2/ストラップ/綿の糸x5
きれいな眼帯,1,洋裁,裁縫_62.0,ストラップx2/ファイン シルク バンデージx1/コットン ファイバーx5/綿の糸x2,※要レシピ(7周年記念イベント)
大きなリュックサック,1,洋裁,裁縫_65.0,動物のなめし革x8/ベルトx2/強化布
ウェスト サイドクロース,1,洋裁,裁縫_65.0,コットンのシート/ベルト/合成繊維シート/強化糸x5/エメラルド/ルビー,※要レシピ
アニマルレザー ミニスカート,1,洋裁,裁縫_65.0,強化布/ベルト/カオスのなめし革
チェック シューズ,1,洋裁,裁縫_65.0,強化布x2/靴底x2/綿の糸x4
オークの鼻,1,洋裁,裁縫_66.0,オークの頭/接着剤
大きな胸リボン,1,洋裁,裁縫_70.0,強化布x3/ストラップx5/シルクの布束x6/針金x6/ゴールドインゴット,※要レシピ
オークの耳,1,洋裁,裁縫_71.0,オークの頭/ストラップx2
キマイラ マスク,1,洋裁,裁縫_71.0,獅子獣の頭/強化布x2/ハードストラップx2
ゴート ホーン,1,洋裁,裁縫_71.0,山羊頭の双角/接着剤/ハードストラップx2
スネーク マフラー,1,洋裁,裁縫_71.0,蛇頭の尾/針金x3/ハードストラップx2
コットン ワンピース ドレス,1,洋裁,裁縫_73.0,コットンの布束x3/強化布x6/強化糸x3/プラント ファイバーx2/ハードストラップx2,※要レシピ(元祖もえガチャ)
シルク ワンピース ドレス,1,洋裁,裁縫_74.0,シルクの布束x3/強化布x6/強化糸x3/プラント ファイバーx2/ハードストラップx2,※要レシピ(元祖もえガチャ)
ねこねこ バッグ,1,洋裁,裁縫_75.0,カオスの布束x6/ハードストラップx2/合成繊維シート,※要レシピ(リヴのお願い)
ワンサイド リボン A,1,洋裁,裁縫_75.0,強化布x2/ストラップx4/シルクの布束x3/針金x3/ゴールドインゴットx1,※要レシピ(錬金の森第七弾)
ワンサイド リボン B,1,洋裁,裁縫_75.0,強化布x2/ストラップx4/シルクの布束x3/針金x3/ゴールドインゴットx1,※要レシピ(錬金の森第七弾)
ハイソックス シューズ,1,洋裁,裁縫_75.0,強化布x2/靴底x2/合成繊維シート/強化糸x2,※要レシピ
苺のポーチ,1,洋裁,裁縫_75.0,動物のなめし革x4/強化布/ハードストラップ/強化糸x2
キュート チェストリボン,1,洋裁,裁縫_75.0,強化布x2/ハードストラップx2/シルクの布束x6/針金x6/フィー･ヌイの花粉,※要レシピ(錬金の森Fancy)
ハイド フード,1,洋裁,裁縫_75.0,フラックス ヤーン/強化布/強化糸x2/金箔x2,※要レシピ(もえガチャ)
カッシー リュック,1,洋裁,裁縫_75.0,カッシーの卵/動物のなめし革x2/ベルトx4/強化糸/強化布
ワンダークロース ミトン,1,洋裁,裁縫_80.0,ワンダー クロース,※要レシピ(トレジャーハント宝箱)
オーク マスク,1,洋裁,裁縫_80.0,オークの頭/強化布x2/ハードストラップx2,※要レシピ(錬金の森第六弾)
ノースリーブ シャツ A,1,洋裁,裁縫_80.0,プラントファイバーx3/強化糸x6/合成繊維シートx1/金箔x2,※要レシピ(錬金の森第七弾)
ノースリーブ シャツ B,1,洋裁,裁縫_80.0,プラントファイバーx3/強化糸x6/合成繊維シートx1/金箔x2,※要レシピ(錬金の森第七弾)
デザイン パンツ,1,洋裁,裁縫_80.0,合成繊維シートx2/強化糸x4/シルクの布束x3/ベルトx2,※要レシピ
ゾウのリュックサック,1,洋裁,裁縫_81.0,強化布/ベルトx2/ソウル オブ エキゾチシズム
蝶のヘア リボン,1,洋裁,裁縫_81.0,シルクの布束x2/ストラップx2/ファイン スパイダー シルク
ツイン リボン,1,洋裁,裁縫_85.0,ストラップx2/シルクの布束x2/綿の糸x2,※要レシピ(モーリーのお願い)
ギガース マスク,1,洋裁,裁縫_85.0,ギガースの頭/強化布x2/ハードストラップx2,※要レシピ(錬金の森第六弾)
クロコダイル マスク,1,洋裁,裁縫_85.0,クロコダイルの頭/強化布x4/強化糸x4/ハードストラップx2
ノースリーブ ベスト A,1,洋裁,裁縫_85.0,プラントファイバーx6/強化糸x12/合成繊維シートx1/金箔x4/ベルトx1,※要レシピ(錬金の森第七弾)
ノースリーブ ベスト B,1,洋裁,裁縫_85.0,プラントファイバーx6/強化糸x12/合成繊維シートx1/金箔x4/ベルトx1,※要レシピ(錬金の森第七弾)
ビッグ リーフマスク,1,洋裁,裁縫_86.0,大きな葉っぱ/レザー フェイスガード
バタフライ リーフマスク,1,洋裁,裁縫_86.0,小さな葉っぱx5/レザー フェイスガード
エンゼル ウイング,1,洋裁,裁縫_90.0,純白の羽根x100/針金x10/強化布x8,※要レシピ(NPC販売物/ネオク高原)
ホムンクルス チュニック,1,洋裁,裁縫_90.0,フューチャー クロースx12/ノア ストリングx6
貝殻水着,1,洋裁,裁縫_90.0,古代の貝殻x2/ストラップx20/強化布
貝殻 ビキニ,1,洋裁,裁縫_91.0,古代の貝殻x2/ハードストラップx15
裁縫-素手武器
レザー ナックル,1,洋裁,裁縫_15.0,動物のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ
レザー レフトナックル,1,洋裁,裁縫_20.0,動物のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ
ドラゴン レザー ナックル,1,洋裁,裁縫_30.0,竜のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ
ドラゴン レザー レフトナックル,1,洋裁,裁縫_35.0,竜のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ
コンポジット ナックル,1,洋裁,裁縫_55.0,竜のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ/ハードストラップ/合成繊維シート
コンポジット レフトナックル,1,洋裁,裁縫_60.0,竜のなめし革x8/クロース グローブ/木の幹/鉄の棒/金物ヤスリ/ハードストラップ/合成繊維シート
ゴッド ハンド ライト,1,洋裁,裁縫_60.0,竜のなめし革x16/クロース グローブ/木の幹/鉄の棒x5/強化布x2,※要レシピ(鍛冶屋の親父の死)
ゴッド ハンド レフト,1,洋裁,裁縫_60.0,竜のなめし革x16/クロース グローブ/木の幹/鉄の棒x5/強化布x2,※要レシピ(鍛冶屋の親父の死)
ビリビリ パンチ,1,洋裁,裁縫_80.0,竜のなめし革x8/クロース グローブ/木の幹/鉄の棒x3/金物ヤスリ/ハードストラップ/強化布/帯電釘x3
裁縫-アセット
座布団（赤）,1,洋裁,裁縫_50.0,コットンのシート/コットンファイバーx6/綿の糸x4
座布団（青）,1,洋裁,裁縫_50.0,コットンのシート/コットンファイバーx6/綿の糸x4
3段座布団（赤）,1,洋裁,裁縫_50.0,コットンのシートx3/コットンファイバーx18/綿の糸x12
3段座布団（青）,1,洋裁,裁縫_50.0,コットンのシートx3/コットンファイバーx18/綿の糸x12
モラズ カーペット,1,洋裁,裁縫_60.0,コットンのシートx4/綿の糸x10
クラウド ベッド,1,洋裁,裁縫_60.0,スパイダー シルクx30/ピュア ノア キューブx2
裁縫-動物ペンダント
～のペンダント,1,洋裁,裁縫_0.0,該当するアニマルソウルx50/コットンの布束/強化糸
装飾細工
装飾細工-素材
練習用 指輪,1,装飾合成,装飾細工_0.0,練習用 インゴット
ガラス玉,3,装飾合成,装飾細工_10.0,ガラス石/金物ヤスリ
ピッキング ツール,10,装飾合成,装飾細工_18.0,鉄の棒/針金x5/金物ヤスリ
楽器用スチール弦,2,装飾合成,装飾細工_20.0,楽器用ナイロン弦x2/スチールインゴット
吹奏楽器パーツ,3,装飾合成,装飾細工_70.0,ブラスインゴット/ゴム板/小さな紙/針金/金属研磨剤
装飾細工-アクセサリー
装飾細工-アクセサリー-頭(装)
魔魂のカチューシャ,1,装飾合成,装飾細工_60.0,純白の羽根x2/強化布/ベルト/ストラップx2/鉄の鎖x2,※要レシピ(囚われた魔女を救え！）
カッパー イビル ホーン,1,装飾合成,装飾細工_85.0,カッパーインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
ブロンズ イビル ホーン,1,装飾合成,装飾細工_85.0,ブロンズインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
アイアン イビル ホーン,1,装飾合成,装飾細工_85.0,アイアンインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
スチール イビル ホーン,1,装飾合成,装飾細工_85.0,スチールインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
シルバー イビル ホーン,1,装飾合成,装飾細工_85.0,シルバーインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
ゴールド イビル ホーン,1,装飾合成,装飾細工_85.0,ゴールドインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
ミスリル イビル ホーン,1,装飾合成,装飾細工_85.0,ミスリルインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
オリハルコン イビル ホーン,1,装飾合成,装飾細工_85.0,オリハルコンインゴットx6/金物ヤスリ/ハードストラップx2,※要レシピ(鍛冶屋の親父の死）
カラー イビル ホーン,1,装飾合成,装飾細工_85.0,アイアンインゴットx6/金物ヤスリ/ハードストラップx2,カラー コーディング剤,※要レシピ(鍛冶屋の親父の死）
装飾細工-アクセサリー-顔(装)
